names,scores,logfoldchanges,pvals,pvals_adj
Lrrc31,-0.053481173,-20.569983,0.9573485307452246,1.0
Gm30984,-0.053481173,-20.508766,0.9573485307452246,1.0
Gm525,-0.053481173,-20.663363,0.9573485307452246,1.0
Gm28818,-0.053481173,-20.619316,0.9573485307452246,1.0
Gm41653,-0.053481173,-20.836035,0.9573485307452246,1.0
Olfr538,-0.053481173,-20.660482,0.9573485307452246,1.0
F10,-0.053481173,-20.563639,0.9573485307452246,1.0
Krtap15,-0.053481173,-20.37096,0.9573485307452246,1.0
Ankrd34b,-0.053481173,-20.27331,0.9573485307452246,1.0
Sox6os,-0.053481173,-20.621498,0.9573485307452246,1.0
Dydc1,-0.053481173,-20.57076,0.9573485307452246,1.0
Zfp593,-0.053481173,-20.406654,0.9573485307452246,1.0
Gm50026,-0.053481173,-20.354895,0.9573485307452246,1.0
Gm3550,-0.053481173,-20.42605,0.9573485307452246,1.0
Gm13412,-0.053481173,-20.701735,0.9573485307452246,1.0
Myh7b,-0.053481173,-20.57754,0.9573485307452246,1.0
Gm48003,-0.053481173,-20.760372,0.9573485307452246,1.0
E330010L02Rik,-0.053481173,-20.621183,0.9573485307452246,1.0
Hamp2,-0.053481173,-20.517496,0.9573485307452246,1.0
Gm45824,-0.053481173,-20.39279,0.9573485307452246,1.0
Rab32,-0.053481173,-20.702156,0.9573485307452246,1.0
Cdhr1,-0.053481173,-20.53405,0.9573485307452246,1.0
ENSMUSG00000047383,-0.053481173,-20.632338,0.9573485307452246,1.0
4930595M18Rik,-0.053481173,-20.49359,0.9573485307452246,1.0
Gm26612,-0.053481173,-20.565369,0.9573485307452246,1.0
G630055G22Rik,-0.053489372,-0.34421596,0.9573419993517547,1.0
Ddc,-0.053489372,-0.31540072,0.9573419993517547,1.0
Gm10855,-0.053489372,-0.35135219,0.9573419993517547,1.0
Lhfpl3,-0.053522162,0.08749822,0.9573158738065181,1.0
Hepacam2,-0.053538557,-0.30073917,0.957302811051092,1.0
Ebf2,-0.053538557,-0.4526961,0.957302811051092,1.0
Blnk,-0.053563148,-0.20036829,0.9572832169394532,1.0
Themis,-0.053579543,-0.13649036,0.9572701542126991,1.0
Agxt2,-0.053587742,-0.3267695,0.957263622853625,1.0
Gm28887,-0.053587742,-0.35334042,0.957263622853625,1.0
Slc13a1,-0.053604137,-0.35650647,0.9572505601440846,1.0
Prorsd1,-0.053604137,-0.35796478,0.9572505601440846,1.0
D730045B01Rik,-0.053604137,-0.39494455,0.9572505601440846,1.0
Fam120c,-0.053604137,0.01028538,0.9572505601440846,1.0
Dipk1b,-0.05362873,-0.15091018,0.9572309661013005,1.0
Gm20098,-0.053653322,-0.4225598,0.9572113720843586,1.0
6330415G19Rik,-0.053669717,-0.42075002,0.9571983094207599,1.0
Rsad2,-0.053702507,-0.4817102,0.9571721841280486,1.0
Slc6a4,-0.053702507,-0.45260608,0.9571721841280486,1.0
Fancb,-0.053718902,-0.51121634,0.957159121498943,1.0
Gm14342,-0.053735297,-0.49225864,0.957146058881342,1.0
Ptpro,-0.05375989,-0.07751302,0.9571264649765195,1.0
Gm30541,-0.05396483,-0.6127303,0.9569631834448805,1.0
Tmed10,-0.05416977,0.07137236,0.9567999037190533,1.0
Alg13,-0.054259945,0.12316102,0.9567280612135324,1.0
Plekhg2,-0.05455506,0.17359777,0.9564929427471328,1.0
Apip,-0.054669827,0.021978764,0.9564015088091364,1.0
Cela3a,-0.054694418,0.015498121,0.9563819158970188,1.0
Gm49661,-0.054776397,0.008966541,0.9563166063803623,1.0
Pcbp1,-0.054866567,0.029718561,0.9562447662507747,1.0
2510002D24Rik,-0.054866567,0.121382445,0.9562447662507747,1.0
Gm14288,-0.05496494,0.06855216,0.9561663956057016,1.0
Slc26a8,-0.05502232,0.10499108,0.9561206795917155,1.0
Mapk11,-0.055046916,0.09323377,0.9561010870584705,1.0
Rabl2,-0.055251855,0.070326954,0.9559378169806887,1.0
Zfp446,-0.055260055,0.009926114,0.9559312862159859,1.0
Zscan18,-0.05530924,0.12552036,0.9558921016899117,1.0
Sh2b2,-0.055366624,-0.032059375,0.9558463865442266,1.0
Trmt61a,-0.055801094,-0.016947525,0.9555002623076637,1.0
Med16,-0.055801094,0.117060505,0.9555002623076637,1.0
Gm16863,-0.055883072,0.028909722,0.9554349567869629,1.0
Exosc8,-0.055965047,-0.054641522,0.9553696515654307,1.0
Dnajb14,-0.05598964,0.11210381,0.9553500600573743,1.0
Adora2b,-0.056014232,0.0017784695,0.9553304685762944,1.0
Polg2,-0.056047022,0.007881429,0.9553043466435047,1.0
Phf13,-0.056047022,-0.035002816,0.9553043466435047,1.0
Gramd2,-0.056079812,-0.0644898,0.955278224758722,1.0
Gm20529,-0.056129,0.0076622707,0.9552390420216224,1.0
Ppp1r11,-0.056145396,-0.026166862,0.9552259811332897,1.0
Gm48693,-0.056178186,-0.028328381,0.9551998593926959,1.0
Pla2g4e,-0.056178186,0.045694575,0.9551998593926959,1.0
Arhgap45,-0.056210976,-0.062322784,0.9551737377002212,1.0
Isca2,-0.056210976,-0.036464714,0.9551737377002212,1.0
Gm16196,-0.056243766,-0.06201162,0.9551476160558934,1.0
Gm42893,-0.05626016,-0.0910852,0.9551345552517934,1.0
Jph3,-0.056374926,-0.077404775,0.9550431299606119,1.0
Gas1,-0.05639952,-0.05607403,0.9550235389037038,1.0
Wdr53,-0.056456905,-0.103643335,0.9549778265432789,1.0
9330160F10Rik,-0.0564733,-0.062999085,0.9549647658960659,1.0
Disp2,-0.0564733,-0.07481931,0.9549647658960659,1.0
Arhgap10,-0.05650609,0.08750592,0.9549386446379219,1.0
Gm29724,-0.056522485,-0.033915736,0.9549255840269977,1.0
Pkd1l1,-0.05653888,-0.06259702,0.9549125234281768,1.0
Lpcat2,-0.05657167,-0.093309425,0.9548864022668585,1.0
Ppp1r26,-0.05657167,0.010850821,0.9548864022668585,1.0
Barx2,-0.05660446,-0.0893454,0.9548602811539952,1.0
Ptpn14,-0.05663725,-0.15094157,0.954834160089615,1.0
Gm12963,-0.056653645,-0.11009524,0.9548210995756147,1.0
Snrpc,-0.05667824,0.049247865,0.9548015088273614,1.0
Tnfaip8l3,-0.056686435,-0.20448323,0.9547949785840112,1.0
Kank3,-0.056702834,-0.28869674,0.9547819181064151,1.0
Pycr2,-0.056702834,-0.23138952,0.9547819181064151,1.0
D17H6S53E,-0.05675202,-0.1595662,0.9547427367464911,1.0
Stxbp2,-0.056768414,-0.28297547,0.9547296763174828,1.0
Zc2hc1c,-0.05678481,-0.29420355,0.9547166159006304,1.0
Riox1,-0.0568176,-0.86974233,0.9546904951034066,1.0
Lrrtm2,-0.0568176,-0.23324329,0.9546904951034066,1.0
Hapln4,-0.0568176,-0.95206976,0.9546904951034066,1.0
Vmn2r38,-0.0568176,-1.1015377,0.9546904951034066,1.0
Gm49127,-0.0568176,-0.9619891,0.9546904951034066,1.0
Zfp296,-0.0568176,-0.99681634,0.9546904951034066,1.0
Slco3a1,-0.0568176,0.07441238,0.9546904951034066,1.0
1700012P22Rik,-0.0568176,-1.0961728,0.9546904951034066,1.0
BC028528,-0.0568176,-0.67684644,0.9546904951034066,1.0
Gm33027,-0.0568176,-0.79770285,0.9546904951034066,1.0
Rex2,-0.0568176,-0.89084005,0.9546904951034066,1.0
Gm47207,-0.0568176,-0.87853837,0.9546904951034066,1.0
Mrpl34,-0.0568176,-1.1270646,0.9546904951034066,1.0
Bub1,-0.0568176,-0.76834136,0.9546904951034066,1.0
Ormdl1,-0.0568176,-1.0127431,0.9546904951034066,1.0
Gm13402,-0.0568176,-1.1342515,0.9546904951034066,1.0
1500032F14Rik,-0.0568176,-1.0483634,0.9546904951034066,1.0
Gm17178,-0.0568176,-0.8293698,0.9546904951034066,1.0
5430431A17Rik,-0.0568176,-0.8842049,0.9546904951034066,1.0
Ube4bos1,-0.0568176,-1.1120747,0.9546904951034066,1.0
Gm47360,-0.0568176,-1.1283512,0.9546904951034066,1.0
Flt4,-0.0568176,-1.0565509,0.9546904951034066,1.0
Gm38407,-0.0568176,-1.0612242,0.9546904951034066,1.0
Trpv4,-0.0568176,-0.93411964,0.9546904951034066,1.0
Vmn2r36,-0.0568176,-0.9342798,0.9546904951034066,1.0
Vmn2r42,-0.0568176,-1.1191491,0.9546904951034066,1.0
Npas1,-0.0568176,-1.1204947,0.9546904951034066,1.0
Cyp4f37,-0.0568176,-0.7532856,0.9546904951034066,1.0
Gm31786,-0.056833994,-1.2623241,0.9546774347230423,1.0
Gbp8,-0.056833994,-1.1463457,0.9546774347230423,1.0
Gm11351,-0.056833994,-1.0174137,0.9546774347230423,1.0
Kynu,-0.056833994,-1.1562037,0.9546774347230423,1.0
S100a4,-0.056833994,-1.0741693,0.9546774347230423,1.0
Gm16351,-0.056833994,-1.1509216,0.9546774347230423,1.0
Tex101,-0.056833994,-1.0418109,0.9546774347230423,1.0
Vmn1r168,-0.056833994,-1.1381584,0.9546774347230423,1.0
Gm10160,-0.056833994,-1.2079831,0.9546774347230423,1.0
Olfr1220,-0.056833994,-0.97768164,0.9546774347230423,1.0
4931415C17Rik,-0.056833994,-1.204301,0.9546774347230423,1.0
Pcdhb18,-0.056833994,-1.1864333,0.9546774347230423,1.0
Gm46392,-0.056833994,-0.2654736,0.9546774347230423,1.0
Arhgap33os,-0.056833994,-1.0227513,0.9546774347230423,1.0
BC051019,-0.056833994,-1.1343459,0.9546774347230423,1.0
A26c2,-0.056833994,-1.2154367,0.9546774347230423,1.0
Erfl,-0.056833994,-1.05142,0.9546774347230423,1.0
Cyp4a12a,-0.056833994,-1.100364,0.9546774347230423,1.0
Gm43569,-0.05685039,-1.2893909,0.9546643743548477,1.0
Ctla4,-0.05685039,-0.14608869,0.9546643743548477,1.0
Tmx1,-0.05685039,0.12507218,0.9546643743548477,1.0
Klra2,-0.05685039,-1.238091,0.9546643743548477,1.0
Olfr1420,-0.05685039,-1.17149,0.9546643743548477,1.0
Dyrk4,-0.05685039,-1.153136,0.9546643743548477,1.0
C8a,-0.05685039,-1.2914499,0.9546643743548477,1.0
Banf1,-0.05685039,-1.2483579,0.9546643743548477,1.0
2810414N06Rik,-0.05685039,-1.1648549,0.9546643743548477,1.0
Trim6,-0.05685039,-1.2389172,0.9546643743548477,1.0
Ttc39a,-0.05685039,-1.3145047,0.9546643743548477,1.0
Rec8,-0.05685039,-0.27277642,0.9546643743548477,1.0
Gpr149,-0.05685039,-1.2458394,0.9546643743548477,1.0
Gm28826,-0.05685039,-1.2262708,0.9546643743548477,1.0
Vmn2r56,-0.05685039,-1.1116929,0.9546643743548477,1.0
Cops9,-0.056858588,-0.116602026,0.9546578441753152,1.0
Hsh2d,-0.056866784,-1.3388102,0.9546513139988264,1.0
Gm15956,-0.056866784,-1.3194418,0.9546513139988264,1.0
Gm48287,-0.056866784,-1.3065614,0.9546513139988264,1.0
Zfp967,-0.056866784,-1.2883934,0.9546513139988264,1.0
Trim13,-0.056866784,-1.270595,0.9546513139988264,1.0
Olfr1564,-0.056866784,-1.2584602,0.9546513139988264,1.0
Slc36a3,-0.056866784,-1.229291,0.9546513139988264,1.0
Gm13547,-0.056866784,-1.3494107,0.9546513139988264,1.0
Trappc3l,-0.056866784,-1.2726451,0.9546513139988264,1.0
Serpinb8,-0.056866784,-1.2591398,0.9546513139988264,1.0
A930033H14Rik,-0.056866784,-1.2725389,0.9546513139988264,1.0
Pcdhgb1,-0.056866784,-1.2376239,0.9546513139988264,1.0
1810024B03Rik,-0.056874983,0.03675768,0.9546447838253818,1.0
Kcne1,-0.05688318,-1.3713416,0.9546382536549818,1.0
Vav1,-0.05688318,-1.2119567,0.9546382536549818,1.0
Far2os1,-0.05688318,-1.3956512,0.9546382536549818,1.0
Gm35853,-0.05688318,-1.53561,0.9546382536549818,1.0
Myc,-0.05688318,-1.4038424,0.9546382536549818,1.0
Gm30340,-0.05688318,-1.3498455,0.9546382536549818,1.0
Gm31401,-0.05688318,-1.3335999,0.9546382536549818,1.0
Tgm4,-0.05688318,-1.3566082,0.9546382536549818,1.0
Neil3,-0.05688318,-1.4759316,0.9546382536549818,1.0
Gm10874,-0.05688318,-1.4056741,0.9546382536549818,1.0
Syce1l,-0.05688318,-0.28746408,0.9546382536549818,1.0
1700001K19Rik,-0.05688318,-1.3540506,0.9546382536549818,1.0
Mfap2,-0.05688318,-1.4518329,0.9546382536549818,1.0
Sim1,-0.05688318,-1.2767187,0.9546382536549818,1.0
Pop7,-0.05688318,-1.3991634,0.9546382536549818,1.0
C1qb,-0.05688318,-1.4137055,0.9546382536549818,1.0
Sgo2a,-0.056899574,-1.3821425,0.9546251933233174,1.0
Gprc5a,-0.056899574,-1.65022,0.9546251933233174,1.0
Gm48486,-0.056899574,-1.436926,0.9546251933233174,1.0
9530082P21Rik,-0.056899574,-0.3233655,0.9546251933233174,1.0
Gm29570,-0.056899574,-1.6019503,0.9546251933233174,1.0
Lrrc71,-0.056899574,-1.6470156,0.9546251933233174,1.0
Gm47076,-0.05691597,-0.2825665,0.9546121330038367,1.0
Ccna2,-0.05691597,-1.7457379,0.9546121330038367,1.0
Prr27,-0.05691597,-1.3667215,0.9546121330038367,1.0
Ankrd61,-0.05691597,-1.5020608,0.9546121330038367,1.0
Syndig1l,-0.05691597,-1.4432535,0.9546121330038367,1.0
A430093F15Rik,-0.05691597,-1.5113549,0.9546121330038367,1.0
Slco6d1,-0.05691597,-0.3249869,0.9546121330038367,1.0
1700029N11Rik,-0.056932364,-1.6354816,0.9545990726965433,1.0
Zfp853,-0.056932364,-1.562308,0.9545990726965433,1.0
Vmn2r120,-0.056932364,-1.5268201,0.9545990726965433,1.0
Gm36480,-0.056932364,-1.7682027,0.9545990726965433,1.0
1200007C13Rik,-0.056932364,-1.6900219,0.9545990726965433,1.0
Kcnh3,-0.05694876,0.048805676,0.9545860124014405,1.0
Atp5l,-0.05698155,0.102563925,0.9545598918478212,1.0
Prpf18,-0.05698155,0.08846841,0.9545598918478212,1.0
Unc45a,-0.05698155,0.08246551,0.9545598918478212,1.0
Tinag,-0.057014342,-0.1645016,0.9545337713430068,1.0
Ost4,-0.057047132,-0.34199286,0.9545076508870252,1.0
Pcna,-0.057063527,-0.3997206,0.9544945906773555,1.0
Ddx20,-0.057129107,-0.15949345,0.9544423499608988,1.0
Mmachc,-0.057178292,-0.43666375,0.9544031695519875,1.0
Lrfn1,-0.05725207,0.012897857,0.9543443991452542,1.0
Samd12,-0.057260267,0.038981665,0.9543378691153794,1.0
Zfp397,-0.05729306,0.12149452,0.9543117490265367,1.0
F630206G17Rik,-0.057301257,0.064358935,0.9543052190119922,1.0
Gm43111,-0.05731765,-0.2112501,0.9542921589921057,1.0
Gm13189,-0.057620965,0.03297249,0.9540505508416222,1.0
Ebf1,-0.057850495,0.046483826,0.9538677150468846,1.0
Loxl1,-0.05791608,0.08174709,0.9538154766938882,1.0
Cstf1,-0.058260377,0.010664072,0.9535412286010345,1.0
Jade3,-0.058268573,0.09435233,0.9535346989514579,1.0
Armt1,-0.058268573,0.05837608,0.9535346989514579,1.0
Stk3,-0.058571886,0.023625873,0.9532931041134495,1.0
Cct2,-0.058571886,0.09316243,0.9532931041134495,1.0
Dut,-0.058678456,-0.032214735,0.9532082204584224,1.0
Klhdc3,-0.05868665,0.057676297,0.9532016909684708,1.0
Dolpp1,-0.05882601,-0.021458598,0.9530906901202655,1.0
Rab3a,-0.05882601,-0.020844935,0.9530906901202655,1.0
Mettl9,-0.05890799,0.116080545,0.9530253959286116,1.0
Armc7,-0.058924384,-0.035266586,0.9530123371281036,1.0
4930467D21Rik,-0.05903915,-0.035933606,0.9529209258779873,1.0
Rps4x,-0.059129324,0.016785765,0.9528491031873458,1.0
Skap1,-0.0592195,0.03419499,0.9527772808796552,1.0
Shc4,-0.059235893,-0.044815432,0.9527642223194459,1.0
Pcnx2,-0.059293274,0.023160823,0.952718517458609,1.0
Cactin,-0.05941624,-0.018303752,0.9526205789949426,1.0
Msh3,-0.05944903,0.084236674,0.9525944621920843,1.0
Pebp1,-0.05948182,-0.028413093,0.9525683454401371,1.0
Gm52981,-0.05948182,-0.055539954,0.9525683454401371,1.0
Efemp2,-0.059596587,0.12646827,0.9524769372096494,1.0
Ubn2,-0.059637573,-0.09940745,0.9524442915645002,1.0
Gm5544,-0.05968676,-0.07495976,0.9524051168956615,1.0
Trip10,-0.059727747,-0.09938863,0.9523724714261439,1.0
Rbm24,-0.059727747,-0.11934374,0.9523724714261439,1.0
Rab11fip1,-0.059744142,-0.06695322,0.9523594132607114,1.0
Dusp23,-0.05975234,-0.015146917,0.9523528841827915,1.0
Zfp335os,-0.059760537,0.10194763,0.9523463551080696,1.0
Zswim1,-0.059776932,-0.10934763,0.952333296968222,1.0
Cnpy2,-0.0598917,-0.06910314,0.9522418903478199,1.0
Ppfia1,-0.059908096,0.030803323,0.9522288323104517,1.0
Ccdc73,-0.059932686,0.056773465,0.9522092452784489,1.0
Prdx4,-0.059949085,-0.03924588,0.9521961872731515,1.0
Gm10138,-0.059981875,-0.19382195,0.9521700713010633,1.0
Gm47405,-0.060014665,-0.11947176,0.952143955380341,1.0
4932411K12Rik,-0.06006385,-0.2051155,0.9521047815956292,1.0
Asprv1,-0.06010484,-0.50248647,0.9520721368634368,1.0
Pik3r5,-0.06010484,-0.3088767,0.9520721368634368,1.0
Abca12,-0.06010484,-0.5501966,0.9520721368634368,1.0
Xrra1,-0.060113035,-0.20622176,0.9520656079266474,1.0
Nfkbib,-0.060121235,-0.10175274,0.9520590789930753,1.0
Xkr8,-0.060121235,-0.6555504,0.9520590789930753,1.0
Nagpa,-0.060121235,-0.48613697,0.9520590789930753,1.0
Akr1d1,-0.06013763,-0.59661555,0.9520460211355849,1.0
Gmnn,-0.060154025,-0.33365318,0.9520329632909691,1.0
S1pr2,-0.060154025,-0.50193965,0.9520329632909691,1.0
Bard1,-0.060154025,-0.5355568,0.9520329632909691,1.0
Gm43024,-0.06017042,-0.6116474,0.9520199054592313,1.0
Gm43303,-0.06017042,-0.681183,0.9520199054592313,1.0
Tmem41a,-0.06017042,-0.63589144,0.9520199054592313,1.0
Htatip2,-0.06017042,-0.583249,0.9520199054592313,1.0
Cep72,-0.06017042,-0.61579156,0.9520199054592313,1.0
Exo1,-0.06017042,-0.5969548,0.9520199054592313,1.0
Gm11823,-0.060178615,-0.24859414,0.952013376548193,1.0
Atp6v1c2,-0.060186815,-0.7615126,0.9520068476403754,1.0
Tnip3,-0.06020321,-0.7994167,0.9519937898344044,1.0
Gm12092,-0.06020321,-0.7732307,0.9519937898344044,1.0
Ntn5,-0.06020321,-0.7320336,0.9519937898344044,1.0
Tspo,-0.06020321,-0.7489387,0.9519937898344044,1.0
Cd59a,-0.06020321,-0.70785105,0.9519937898344044,1.0
Sec61b,-0.060211405,-0.26492888,0.951987260936252,1.0
Neurod2,-0.060211405,-0.25384417,0.951987260936252,1.0
Gm39139,-0.060219605,-0.7782092,0.9519807320413222,1.0
Gm36266,-0.060219605,-0.7656559,0.9519807320413222,1.0
Ccdc169,-0.060219605,-0.7933282,0.9519807320413222,1.0
Spdef,-0.060219605,-0.8130457,0.9519807320413222,1.0
Usp46os1,-0.060219605,-0.6257425,0.9519807320413222,1.0
Ang,-0.060219605,-0.7596374,0.9519807320413222,1.0
Ppp1r15a,-0.060236,-0.8599959,0.9519676742611319,1.0
Gm42825,-0.060236,-0.74606687,0.9519676742611319,1.0
Pzp,-0.060236,-0.8449728,0.9519676742611319,1.0
Cdh5,-0.060236,-0.7925162,0.9519676742611319,1.0
Atmin,-0.0602442,-0.25304684,0.9519611453758725,1.0
Aox2,-0.0602442,-0.23711105,0.9519611453758725,1.0
Vmn2r31,-0.060252395,-0.82942754,0.9519546164938374,1.0
Actn3,-0.060252395,-0.7919539,0.9519546164938374,1.0
Gm49126,-0.060252395,-0.8745656,0.9519546164938374,1.0
Ido2,-0.060252395,-0.7709277,0.9519546164938374,1.0
C730034F03Rik,-0.060252395,-0.76128364,0.9519546164938374,1.0
Kbtbd12,-0.060252395,-0.81179625,0.9519546164938374,1.0
Ajuba,-0.060252395,-0.7435087,0.9519546164938374,1.0
Tcp10b,-0.06026879,-0.86367995,0.951941558739442,1.0
Klkb1,-0.06026879,-0.9081929,0.951941558739442,1.0
Myd88,-0.06026879,-0.85432,0.951941558739442,1.0
Lancl2,-0.06027699,0.020083534,0.9519350298670824,1.0
Plbd1,-0.060285185,-1.0370189,0.9519285009979491,1.0
Cfap221,-0.060285185,-0.8959524,0.9519285009979491,1.0
Col6a1,-0.060285185,-0.91592795,0.9519285009979491,1.0
Isyna1,-0.060317975,-0.9763762,0.9519023855536853,1.0
Crlf2,-0.060317975,-1.0181997,0.9519023855536853,1.0
Col6a6,-0.060317975,-0.9680783,0.9519023855536853,1.0
Plekha2,-0.060326174,-0.29471755,0.951895856700689,1.0
Kash5,-0.06033437,-1.1550038,0.9518893278509213,1.0
Kcnh2,-0.060350765,-1.0816905,0.9518762701610739,1.0
4930534D22Rik,-0.06038356,-1.0501893,0.9518501548201429,1.0
Zfp553,-0.060424544,0.05318551,0.9518175107166974,1.0
Nucb2,-0.060498323,0.029609067,0.9517587515342716,1.0
Slc44a3,-0.060522914,-0.36320832,0.951739165198396,1.0
Dhx32,-0.060686868,0.08895685,0.9516085903714789,1.0
Rer1,-0.060719658,0.12965778,0.9515824755618851,1.0
Adam2,-0.060777042,-0.21472694,0.951536774770226,1.0
Fkbp4,-0.060859017,0.061331965,0.9514714882015202,1.0
Eva1a,-0.060908202,0.035766467,0.9514323164166107,1.0
Tmem53,-0.060932796,0.040525217,0.9514127305681568,1.0
Frmd8,-0.061031166,0.082939595,0.9513343874679543,1.0
Kbtbd3,-0.061072156,0.112580754,0.9513017446483113,1.0
Tmem184c,-0.06115413,0.0679542,0.9512364592542167,1.0
Hs3st5,-0.061318085,0.063201666,0.9511058894483232,1.0
Naaa,-0.06139186,0.15371364,0.9510471334637113,1.0
Rad51b,-0.061482035,0.041290697,0.9509753209550712,1.0
Lrp3,-0.06170337,-0.008106833,0.950799055577552,1.0
Eif1ax,-0.061768953,0.12536184,0.9507468292609405,1.0
Zfp53,-0.061801743,0.069393545,0.9507207161819562,1.0
Psmb6,-0.061932903,-0.020936185,0.9506162643954809,1.0
Mir181a-1hg,-0.062228017,-0.06584168,0.9503812509809,1.0
Cklf,-0.062367376,0.048689052,0.9502702739229841,1.0
Aste1,-0.06242476,-0.057364564,0.9502245777676029,1.0
Gm50304,-0.06269528,-0.02310849,0.9500091552423883,1.0
Proser3,-0.06271168,0.028031744,0.9499960994490368,1.0
Gm39090,-0.06286743,0.013230451,0.9498720700821942,1.0
Rps23,-0.062883824,-0.10965106,0.9498590144299648,1.0
Fank1,-0.063014984,-0.019556407,0.9497545696969936,1.0
Gm15345,-0.06304778,-0.118034326,0.9497284586485633,1.0
C9orf72,-0.06317074,0.08777327,0.9496305426979462,1.0
Rhod,-0.06317894,-0.055834524,0.9496240149949317,1.0
D930032P07Rik,-0.06317894,-0.12495977,0.9496240149949317,1.0
Rab26,-0.06324452,-0.16879408,0.9495717934925608,1.0
Wdr88,-0.06326091,-0.14638428,0.9495587381508024,1.0
Chst9,-0.06327731,-0.20884012,0.9495456828225846,1.0
Cmtm8,-0.0632937,-0.22871608,0.9495326275079109,1.0
Zkscan14,-0.063334696,-0.11885422,0.9494999892805056,1.0
1500011B03Rik,-0.06334289,-0.10703494,0.94949346164519,1.0
Platr22,-0.06335929,-0.28449947,0.9494804063847281,1.0
Gm50214,-0.06337568,-0.28955808,0.9494673511378278,1.0
Dusp14,-0.06339208,-0.20955981,0.9494542959044926,1.0
Gpr160,-0.06339208,-0.32710165,0.9494542959044926,1.0
Gm6639,-0.06339208,-0.40444663,0.9494542959044926,1.0
H2ac24,-0.06344126,-0.47859785,0.9494151302859128,1.0
Ankub1,-0.06345766,-0.39454034,0.9494020751068732,1.0
Gm17733,-0.06345766,-0.37560526,0.9494020751068732,1.0
4930542C16Rik,-0.06347405,-0.47211537,0.9493890199414162,1.0
Neu3,-0.06347405,-0.31099895,0.9493890199414162,1.0
Pcdhb20,-0.06347405,-0.47990695,0.9493890199414162,1.0
Morc4,-0.06349045,-0.510492,0.9493759647895453,1.0
C87487,-0.06349045,-0.4863177,0.9493759647895453,1.0
Camk2n2,-0.06350684,-0.45974225,0.949362909651264,1.0
Gm26555,-0.06352324,-0.49317354,0.9493498545265758,1.0
Gm11184,-0.06352324,-0.4765215,0.9493498545265758,1.0
Tasl,-0.06352324,-0.53025025,0.9493498545265758,1.0
Tec,-0.06353963,-0.21740597,0.9493367994154842,1.0
Prss45,-0.06355603,-0.53166354,0.9493237443179928,1.0
Gm20535,-0.06358882,-0.5506155,0.9492976341638241,1.0
Hpgd,-0.06358882,-0.57610387,0.9492976341638241,1.0
Mov10l1,-0.06360521,-0.54738724,0.9492845791071539,1.0
Gm32401,-0.06360521,-0.6715521,0.9492845791071539,1.0
Gm12915,-0.06360521,-0.55566853,0.9492845791071539,1.0
Gm17399,-0.06362161,-0.63388485,0.9492715240640978,1.0
Plac1,-0.06362161,-0.65466726,0.9492715240640978,1.0
Rnf125,-0.06362161,-0.5312004,0.9492715240640978,1.0
Cd28,-0.0636544,-0.62368697,0.9492454140188417,1.0
Lamb1,-0.0636708,-0.6394837,0.9492323590166487,1.0
1700010J16Rik,-0.06368719,-0.64244884,0.9492193040280839,1.0
6030498E09Rik,-0.06368719,-0.67391205,0.9492193040280839,1.0
AU019990,-0.06370359,-0.6949877,0.9492062490531505,1.0
A330049N07Rik,-0.06370359,-0.71172976,0.9492062490531505,1.0
Coprs,-0.06371998,-0.28593758,0.9491931940918522,1.0
Nid1,-0.06371998,-0.78004104,0.9491931940918522,1.0
Gm19299,-0.06371998,-0.6803908,0.9491931940918522,1.0
Mrpl20,-0.063728176,0.066114716,0.9491866666163173,1.0
Ilf2,-0.06373638,0.07508364,0.9491801391441925,1.0
Gm16630-1,-0.06373638,-0.75959355,0.9491801391441925,1.0
Fcnaos,-0.06378556,-0.2337539,0.9491409743830795,1.0
Zfp239,-0.06390033,0.02896564,0.9490495904184839,1.0
Snx17,-0.063941315,0.027563572,0.9490169534506232,1.0
Incenp,-0.0639987,0.053344857,0.9489712618393304,1.0
Palm,-0.06412986,0.07979006,0.9488668245010085,1.0
Dram1,-0.06429382,0.06899687,0.9487362790636479,1.0
Lgi2,-0.0643594,-0.4663938,0.948684061273812,1.0
Fignl2,-0.06450695,0.07263587,0.9485665720528501,1.0
Lrrc61,-0.06458073,-0.014654962,0.948507827861576,1.0
AA386476,-0.064703695,0.041722488,0.9484099214982668,1.0
Card19,-0.064933226,0.12220285,0.9482271650387196,1.0
Actl6b,-0.06508898,0.113340296,0.9481031532775673,1.0
Rpl18a,-0.065277524,0.0779802,0.947953035459594,1.0
Gabpa,-0.06529392,0.075873904,0.9479399818235312,1.0
Polr2e,-0.06544968,-0.015813172,0.9478159729783826,1.0
Mapk8ip2,-0.06553985,-0.055925835,0.9477441789614276,1.0
Lnx2,-0.065793976,0.0586432,0.9475418526528854,1.0
Dnaja3,-0.06580217,0.10119072,0.9475353260540235,1.0
Fgfbp3,-0.06608089,-0.08256283,0.9473134237903221,1.0
Car12,-0.06614647,-0.10423216,0.9472612120862963,1.0
Hras,-0.06617926,-0.054186773,0.9472351063192035,1.0
Gm7694,-0.06622025,-0.10230255,0.9472024741900057,1.0
Igf2bp3,-0.06624484,-0.091318,0.9471828949549976,1.0
Slc41a3,-0.0664088,-0.1415803,0.9470523675373368,1.0
Pja1,-0.06650717,-0.16662025,0.9469740517686718,1.0
D430019H16Rik,-0.06652356,-0.1529189,0.9469609991903545,1.0
Surf4,-0.066548154,-0.120534755,0.9469414203495721,1.0
